station,lat,lon,altitude_m,model_lat,model_lon,model_level,model_pressure_hPa,model_height_m
1715A,24.3711,102.575,1695.91,24.375,102.5625,22,812.4193725585938,1764.1401179301802
1716A,24.3603,102.5433,1633.08,24.375,102.5625,22,812.4193725585938,1764.1401179301802
1717A,24.3411,102.4964,1624.07,24.3125,102.5,22,819.4593505859375,1687.45745871424
1718A,35.2464,115.4208,52.97,35.25,115.4375,22,992.2593994140625,52.24046489658803
1719A,35.2375,115.4747,54.0,35.25,115.5,22,992.2593994140625,51.42469192620569
1720A,35.27,115.455,51.86,35.25,115.4375,22,992.2593994140625,52.24046489658803
1721A,40.1097,113.3819,1058.97,40.125,113.375,22,874.1793823242188,1132.7317392725854
1722A,40.0958,113.2858,1058.93,40.125,113.3125,22,878.0193481445312,1095.2061826349977
1723A,40.0758,113.2994,1047.03,40.0625,113.3125,22,882.1793823242188,1051.1544422343513
1724A,40.0917,113.3444,1072.85,40.0625,113.375,22,882.1793823242188,1052.785988175116
1725A,40.1269,113.2661,1096.27,40.125,113.25,22,870.33935546875,1166.994204028644
1726A,40.0844,113.2711,1056.89,40.0625,113.25,22,880.8993530273438,1067.4699016419981
1727A,36.1547,113.1147,943.08,36.125,113.125,22,885.37939453125,1016.8919774782928
1728A,36.1989,113.1031,923.03,36.1875,113.125,22,890.4993896484375,970.3929181664993
1729A,36.1961,113.1466,943.28,36.1875,113.125,22,890.4993896484375,970.3929181664993
1730A,36.2125,113.0886,924.49,36.1875,113.0625,22,894.33935546875,928.7884966769999
1731A,36.1856,113.0844,919.89,36.1875,113.0625,22,894.33935546875,928.7884966769999
1732A,36.0978,111.5125,435.96,36.125,111.5,22,945.5393676757812,452.78496845890294
1733A,36.0783,111.5531,465.12,36.0625,111.5625,22,943.619384765625,471.1398602925056
1734A,36.0714,111.5028,449.67,36.0625,111.5,22,946.1793823242188,446.25878469584416
1735A,36.0822,111.5169,454.28,36.0625,111.5,22,946.1793823242188,446.25878469584416
1736A,36.0855,111.5018,448.14,36.0625,111.5,22,946.1793823242188,446.25878469584416
1737A,36.0417,111.4917,443.15,36.0625,111.5,22,946.1793823242188,446.25878469584416
1738A,37.8572,113.5758,679.38,37.875,113.5625,22,908.4193725585938,786.8439998304722
1739A,37.8731,113.4894,744.87,37.875,113.5,22,896.8993530273438,899.4206697432355
1740A,37.8486,113.5819,693.64,37.875,113.5625,22,908.4193725585938,786.8439998304722
1741A,37.8531,113.6292,663.49,37.875,113.625,22,914.8193969726562,726.4768000221788
1742A,37.8703,113.5614,695.85,37.875,113.5625,22,908.4193725585938,786.8439998304722
1743A,37.8392,113.5158,988.9,37.8125,113.5,22,892.4193725585938,942.6566371734997
1744A,42.2816,118.9233,568.13,42.3125,118.9375,22,932.7393798828125,591.4663734239011
1745A,42.2728,118.9576,566.99,42.25,118.9375,22,931.4593505859375,599.2162166425334
1746A,42.2554,118.8788,584.0,42.25,118.875,22,931.4593505859375,600.847762583298
1747A,42.0317,119.2719,516.12,42.0625,119.25,22,937.2193603515625,550.2698384195928
1748A,41.1196,123.044,86.4,41.125,123.0625,22,990.33935546875,63.04945675415407
1749A,41.0931,123.011,90.62,41.0625,123.0,22,989.0593872070312,76.30576752286714
1750A,41.1442,123.0485,39.97,41.125,123.0625,22,990.33935546875,63.04945675415407
1751A,41.0971,122.9642,32.7,41.125,122.9375,22,994.1793823242188,28.786991998095683
1752A,41.0833,122.9341,25.96,41.0625,122.9375,22,992.8993530273438,44.286678435360194
1753A,41.0821,123.022,96.89,41.0625,123.0,22,989.0593872070312,76.30576752286714
1754A,41.0228,123.1289,147.8,41.0,123.125,22,967.2993774414062,268.52227366920664
1755A,41.8491,123.7977,75.53,41.875,123.8125,22,985.2193603515625,110.9761187641167
1756A,41.8822,123.9161,83.0,41.875,123.9375,22,985.859375,104.34796337976017
1757A,41.8611,124.0436,110.14,41.875,124.0625,22,983.2993774414062,128.51523762733706
1758A,41.8642,123.9247,84.0,41.875,123.9375,22,985.859375,104.34796337976017
1759A,41.8961,124.0972,136.16,41.875,124.125,22,981.37939453125,140.44591731917882
1760A,41.8391,123.7086,61.09,41.8125,123.6875,22,989.6994018554688,68.14803781904371
1761A,41.3064,123.8275,147.01,41.3125,123.8125,22,974.33935546875,206.06465562430853
1762A,41.3325,123.7567,191.26,41.3125,123.75,22,973.6994018554688,210.85732182530478
1763A,41.3094,123.7169,137.34,41.3125,123.6875,22,971.7793579101562,228.49841230982295
1764A,41.2864,123.7669,178.31,41.3125,123.75,22,973.6994018554688,210.85732182530478
1765A,41.2664,123.7992,224.0,41.25,123.8125,22,957.0593872070312,361.4184206714959
1766A,41.3472,123.8142,124.43,41.375,123.8125,22,970.4993896484375,237.7268440372732
1767A,41.0879,121.1115,22.32,41.0625,121.125,22,990.9793701171875,46.53005410391163
1768A,40.8434,121.0533,6.51,40.8125,121.0625,22,996.7393798828125,2.8862001884563027
1769A,41.1119,121.1836,19.09,41.125,121.1875,22,991.619384765625,39.392040613066136
1770A,41.1222,121.1178,29.01,41.125,121.125,22,991.619384765625,39.18809737047055
1771A,41.1386,121.1303,61.17,41.125,121.125,22,991.619384765625,39.18809737047055
1772A,43.8622,126.54,281.8,43.875,126.5625,21,961.09912109375,333.1602004947016
1773A,43.8358,126.5844,194.0,43.8125,126.5625,22,974.33935546875,214.17139951748305
1774A,43.8245,126.5052,202.21,43.8125,126.5,22,974.33935546875,213.91647046423856
1775A,43.8972,126.6133,204.98,43.875,126.625,22,971.139404296875,245.88457374109663
1776A,43.8306,126.555,190.07,43.8125,126.5625,22,974.33935546875,214.17139951748305
1778A,43.7133,126.7061,276.51,43.6875,126.6875,22,961.5393676757812,329.39933158398895
1779A,47.3636,123.9305,146.0,47.375,123.9375,22,983.2993774414062,146.9211152715887
1780A,47.3386,123.9488,151.0,47.3125,123.9375,22,983.2993774414062,146.4112571650997
1781A,47.3227,123.9483,145.01,47.3125,123.9375,22,983.2993774414062,146.4112571650997
1782A,47.203,123.6261,151.0,47.1875,123.625,22,983.2993774414062,147.02308689288648
1783A,47.2988,123.945,144.24,47.3125,123.9375,22,983.2993774414062,146.4112571650997
1784A,44.561,129.61,232.69,44.5625,129.625,22,970.4993896484375,254.96004803660017
1785A,44.5782,129.6115,235.34,44.5625,129.625,22,970.4993896484375,254.96004803660017
1786A,44.5963,129.5904,245.69,44.625,129.5625,22,960.8993530273438,338.5767775007903
1787A,44.6075,129.6364,230.13,44.625,129.625,22,966.0193481445312,292.6895479167835
1788A,44.5462,129.6386,233.95,44.5625,129.625,22,970.4993896484375,254.96004803660017
1789A,46.03138,124.81117,138.14,46.0625,124.8125,22,985.2193603515625,132.492130857951
1790A,46.533,125.129,145.32,46.5625,125.125,22,983.9393920898438,144.52478217109055
1791A,46.408,124.902,139.02,46.4375,124.875,22,984.579345703125,142.4343639344858
1792A,46.586,125.153,144.22,46.5625,125.125,22,983.9393920898438,144.52478217109055
1793A,46.6215,124.9042,148.55,46.625,124.875,22,983.9393920898438,145.74844162666406
1794A,31.3519,118.3606,16.22,31.375,118.375,22,996.7393798828125,9.208440708919458
1795A,31.4134,118.3714,9.87,31.4375,118.375,22,996.7393798828125,8.392667738537115
1796A,31.3131,118.3673,12.85,31.3125,118.375,22,996.7393798828125,9.208440708919458
1797A,31.3839,118.4022,7.16,31.375,118.375,22,996.7393798828125,9.208440708919458
1798A,31.6837,118.5092,21.0,31.6875,118.5,22,996.099365234375,14.510965016404686
1799A,31.6449,118.5024,6.4,31.625,118.5,22,996.099365234375,13.491248803426757
1800A,31.7231,118.5228,10.39,31.75,118.5,22,996.7393798828125,10.0242136793018
1801A,31.6928,118.48,14.0,31.6875,118.5,22,996.099365234375,14.510965016404686
1802A,31.7241,118.6245,56.52,31.75,118.625,22,992.2593994140625,48.97737301505866
1803A,29.6815,115.9872,28.11,29.6875,116.0,22,992.2593994140625,51.220748683610104
1804A,29.7046,115.9584,14.43,29.6875,115.9375,22,995.4593505859375,24.504183903588384
1805A,29.7295,115.9877,30.94,29.75,116.0,22,995.4593505859375,20.221375809081085
1806A,29.6547,116.0172,109.99,29.625,116.0,22,969.2193603515625,251.59498453377302
1807A,29.6926,116.0628,16.94,29.6875,116.0625,22,993.5393676757812,35.313175761154426
1808A,29.6038,115.9114,62.47,29.625,115.9375,22,983.9393920898438,119.64370657442909
1809A,29.7535,116.0721,22.81,29.75,116.0625,22,996.099365234375,18.99771635350757
1810A,29.5698,115.9773,1162.6,29.5625,116.0,18,874.1492309570312,1134.5985779089092
1811A,34.6692,112.3628,168.96,34.6875,112.375,22,974.33935546875,195.79101477855588
1812A,34.6516,112.3931,166.0,34.625,112.375,22,976.8993530273438,178.56418400556
1813A,34.67,112.4333,156.12,34.6875,112.4375,22,976.2593994140625,179.46280891824682
1814A,34.6871,112.4657,148.02,34.6875,112.4375,22,976.2593994140625,179.46280891824682
1815A,34.6886,112.494,143.98,34.6875,112.5,22,978.8193969726562,155.99658956709223
1816A,34.623,112.3844,169.63,34.625,112.375,22,976.8993530273438,178.56418400556
1817A,34.6258,112.4267,144.92,34.625,112.4375,22,979.4593505859375,151.61180985128715
1818A,36.0621,114.4839,68.0,36.0625,114.5,22,989.0593872070312,61.2139675707938
1819A,36.1017,114.3551,80.65,36.125,114.375,22,987.139404296875,73.45056212652894
1820A,36.0681,114.361,73.0,36.0625,114.375,22,987.7793579101562,70.39141348759516
1821A,36.0883,114.3931,71.06,36.0625,114.375,22,987.7793579101562,70.39141348759516
1822A,36.11,114.286,88.73,36.125,114.3125,22,985.859375,80.79251885997003
1823A,34.8022,114.3406,74.0,34.8125,114.3125,22,989.0593872070312,73.45056212652894
1824A,34.7781,114.3389,77.23,34.75,114.3125,22,989.0593872070312,72.83873239874218
1825A,34.7975,114.3733,74.0,34.8125,114.375,22,989.0593872070312,73.04267564133777
1826A,34.7965,114.2885,80.85,34.8125,114.3125,22,989.0593872070312,73.45056212652894
1827A,35.235,113.261,115.03,35.25,113.25,22,978.1793823242188,161.3246067799019
1828A,35.2127,113.2269,100.98,35.1875,113.25,22,985.2193603515625,100.57501339174183
1829A,35.176,113.2467,93.01,35.1875,113.25,22,985.2193603515625,100.57501339174183
1830A,35.2703,113.1987,271.36,35.25,113.1875,22,964.7393798828125,280.3509817397506
1831A,33.7214,113.3064,87.79,33.75,113.3125,22,980.7393798828125,150.23519296376693
1832A,33.742,113.3257,89.93,33.75,113.3125,22,980.7393798828125,150.23519296376693
1833A,33.737,113.2919,91.16,33.75,113.3125,22,980.7393798828125,150.23519296376693
1834A,33.774,113.182,145.31,33.75,113.1875,22,984.579345703125,116.38061469289973
1835A,34.7752,111.1922,369.01,34.75,111.1875,22,949.37939453125,429.5354388030062
1836A,34.7942,111.1587,340.92,34.8125,111.1875,22,953.2193603515625,389.97047463487786
1837A,34.7917,111.1858,400.0,34.8125,111.1875,22,953.2193603515625,389.97047463487786
1838A,34.7955,111.143,337.0,34.8125,111.125,22,945.5393676757812,459.31115222196166
1839A,30.7157,111.3009,123.5,30.6875,111.3125,22,987.7793579101562,98.94346745097715
1840A,30.6981,111.2992,103.66,30.6875,111.3125,22,987.7793579101562,98.94346745097715
1841A,30.6465,111.3549,52.67,30.625,111.375,22,989.6994018554688,81.40434858775679
1842A,30.6961,111.2628,70.98,30.6875,111.25,22,986.4993896484375,109.95640255113878
1843A,30.7819,111.3275,102.96,30.8125,111.3125,22,972.4193725585938,232.52629135108575
1844A,30.3197,112.2494,36.0,30.3125,112.25,22,995.4593505859375,31.438254151838294
1845A,30.3544,112.2008,37.56,30.375,112.1875,22,995.4593505859375,32.66191360741181
1846A,30.3055,112.2887,32.67,30.3125,112.3125,22,995.4593505859375,28.990935240691268
1847A,29.3578,113.1094,42.38,29.375,113.125,22,993.5393676757812,37.76049467230145
1848A,29.4251,113.1493,44.5,29.4375,113.125,22,994.8193969726562,28.37910551290451
1849A,29.3575,113.1497,27.16,29.375,113.125,22,993.5393676757812,37.76049467230145
1850A,29.4758,113.2621,57.24,29.5,113.25,22,992.2593994140625,50.20103247063218
1851A,29.4402,112.9943,28.0,29.4375,113.0,22,994.8193969726562,26.95150281473541
1852A,29.355,113.2117,65.3,29.375,113.1875,22,991.619384765625,56.11538650590416
1853A,29.0244,111.7044,35.67,29.0,111.6875,22,994.1793823242188,35.313175761154426
1854A,28.9703,111.6975,44.8,29.0,111.6875,22,994.1793823242188,35.313175761154426
1855A,29.0239,111.6753,42.0,29.0,111.6875,22,994.1793823242188,35.313175761154426
1856A,29.0381,111.6794,38.02,29.0625,111.6875,22,993.5393676757812,36.12894873153677
1857A,29.1456,111.7158,66.35,29.125,111.6875,22,986.4993896484375,93.9468580073853
1858A,29.1217,110.5319,157.0,29.125,110.5625,22,958.33935546875,352.6488612398857
1859A,29.1242,110.4697,165.14,29.125,110.5,22,966.0193481445312,280.96281146753734
1860A,29.3547,110.5594,397.75,29.375,110.5625,22,930.1793823242188,604.1108544648275
1861A,29.315,110.4417,728.82,29.3125,110.4375,22,915.4593505859375,741.160713489061
1862A,25.3167,110.4144,171.8,25.3125,110.4375,22,964.7393798828125,279.84112363326165
1863A,25.2697,110.2819,155.35,25.25,110.3125,22,976.8993530273438,169.17642161983196
1864A,25.2708,110.3089,158.56,25.25,110.3125,22,976.8993530273438,169.17642161983196
1865A,25.2178,110.2869,156.04,25.1875,110.3125,22,977.5393676757812,161.85995779171532
1866A,21.588,109.2262,35.88,21.5625,109.25,22,994.8193969726562,25.7278433591619
1867A,21.4086,109.1436,7.07,21.4375,109.125,22,996.7393798828125,7.576894768154773
1868A,21.4661,109.0981,15.91,21.4375,109.125,22,996.7393798828125,7.576894768154773
1869A,21.5233,109.1778,15.85,21.5,109.1875,22,996.099365234375,11.4518163774709
1870A,24.3895,109.4856,170.68,24.375,109.5,22,983.2993774414062,113.8313241604549
1871A,24.3277,109.4157,68.61,24.3125,109.4375,22,983.9393920898438,107.10119715480057
1872A,24.341,109.389,94.12,24.3125,109.375,22,983.2993774414062,111.18006200671229
1873A,24.2921,109.4311,92.86,24.3125,109.4375,22,983.9393920898438,107.10119715480057
1874A,24.3631,109.4006,100.05,24.375,109.375,22,983.9393920898438,106.48936742701382
1875A,24.3134,109.4958,83.98,24.3125,109.5,22,977.5393676757812,163.77192569104895
1876A,18.2489,109.5078,12.61,18.25,109.5,22,996.7393798828125,28.786991998095683
1877A,18.2681,109.4964,2.91,18.25,109.5,22,996.7393798828125,28.786991998095683
1878A,31.4741,104.7778,497.28,31.5,104.75,22,941.0593872070312,499.28402777069647
1879A,31.4535,104.7563,456.28,31.4375,104.75,22,942.9793701171875,479.70547648152024
1880A,31.4668,104.6697,471.32,31.4375,104.6875,22,941.6994018554688,493.16573049282886
1881A,31.5075,104.7287,464.53,31.5,104.75,22,941.0593872070312,499.28402777069647
1882A,28.793,104.563,325.75,28.8125,104.5625,22,955.7793579101562,366.9248882215767
1883A,28.7728,104.6201,292.58,28.75,104.625,22,956.4193725585938,366.3130584937899
1884A,28.793,104.6055,342.3,28.8125,104.625,22,955.7793579101562,371.8195260438708
1885A,28.7562,104.639,328.88,28.75,104.625,22,956.4193725585938,366.3130584937899
1886A,28.7199,104.5742,291.93,28.75,104.5625,22,956.4193725585938,363.25390985485615
1887A,28.7989,104.6789,310.47,28.8125,104.6875,22,956.4193725585938,365.4972855234076
1888A,26.571,101.6891,1221.12,26.5625,101.6875,22,853.37939453125,1300.780971171348
1889A,26.5928,101.5769,1101.37,26.5625,101.5625,22,847.9393920898438,1357.885079098112
1890A,26.585,101.7169,1124.11,26.5625,101.6875,22,853.37939453125,1300.780971171348
1891A,26.5008,101.7369,1105.41,26.5,101.75,22,850.4993896484375,1333.4118899866419
1893A,28.9634,105.4324,292.7,28.9375,105.4375,22,962.1793823242188,309.20895056702597
1894A,28.9063,105.4427,289.81,28.9375,105.4375,22,962.1793823242188,309.20895056702597
1895A,28.8573,105.4241,254.46,28.875,105.4375,22,964.099365234375,291.87377494640117
1896A,28.8833,105.4379,326.97,28.875,105.4375,22,964.099365234375,291.87377494640117
1897A,29.3628,104.7547,321.48,29.375,104.75,22,960.8993530273438,323.68892079131257
1898A,29.3586,104.7214,357.35,29.375,104.75,22,960.8993530273438,323.68892079131257
1899A,29.3564,104.7747,332.15,29.375,104.75,22,960.8993530273438,323.68892079131257
1900A,29.3411,104.7692,286.16,29.3125,104.75,22,959.619384765625,335.3136856192609
1901A,31.1208,104.4239,546.84,31.125,104.4375,22,937.2193603515625,533.1386060415637
1902A,31.1317,104.3826,496.23,31.125,104.375,22,941.0593872070312,500.50768722627
1903A,31.1167,104.4053,485.74,31.125,104.375,22,941.0593872070312,500.50768722627
1904A,31.1091,104.3553,491.41,31.125,104.375,22,941.0593872070312,500.50768722627
1905A,30.8064,106.056,425.26,30.8125,106.0625,21,947.6591186523438,439.4249582932759
1906A,30.8023,106.0789,279.52,30.8125,106.0625,22,962.1793823242188,307.1695181410701
1907A,30.8217,106.1031,303.6,30.8125,106.125,22,962.1793823242188,304.7221992299231
1908A,30.7856,106.1064,297.0,30.8125,106.125,22,962.1793823242188,304.7221992299231
1909A,30.7636,106.0642,280.09,30.75,106.0625,22,962.1793823242188,306.3537451706878
1910A,30.8388,106.1087,335.11,30.8125,106.125,22,962.1793823242188,304.7221992299231
1911A,27.6869,106.9222,820.87,27.6875,106.9375,22,896.8993530273438,912.473037269353
1912A,27.7019,106.9242,949.7,27.6875,106.9375,22,896.8993530273438,912.473037269353
1913A,27.6486,106.8906,864.29,27.625,106.875,22,898.1793823242188,903.4995345951472
1914A,27.6506,106.9231,829.66,27.625,106.9375,22,900.7393798828125,876.5790265725299
1915A,27.72,106.9178,854.82,27.75,106.9375,22,891.7793579101562,965.4982803442052
1916A,25.5035,103.7897,1893.69,25.5,103.8125,22,799.9393920898438,1883.2429716060021
1917A,25.5364,103.8,1881.39,25.5625,103.8125,22,798.33935546875,1896.2953391321196
1918A,34.3956,108.7197,470.16,34.375,108.75,22,950.6593627929688,421.3777090991827
1919A,34.3155,108.673,388.2,34.3125,108.6875,22,953.859375,397.312431368319
1920A,34.3617,108.7233,415.54,34.375,108.75,22,950.6593627929688,421.3777090991827
1921A,34.3164,108.7369,381.91,34.3125,108.75,22,954.4993896484375,388.54287193670876
1922A,35.0994,109.0656,922.08,35.125,109.0625,22,886.0193481445312,1023.4181612413516
1923A,35.0697,109.0697,824.99,35.0625,109.0625,22,893.0593872070312,955.7090046996171
1924A,34.9058,108.9344,733.0,34.875,108.9375,22,921.859375,688.1354704142087
1925A,34.8731,108.9589,689.53,34.875,108.9375,22,921.859375,688.1354704142087
1926A,36.6275,109.4131,978.68,36.625,109.4375,22,878.9793701171875,1090.3115448127037
1927A,36.6028,109.4761,962.96,36.625,109.5,22,880.2593994140625,1077.2591772865862
1928A,36.5767,109.4824,969.15,36.5625,109.5,22,877.6994018554688,1104.9954582795858
1929A,36.6106,109.5056,957.82,36.625,109.5,22,880.2593994140625,1077.2591772865862
1930A,34.3063,107.185,843.84,34.3125,107.1875,21,902.2191162109375,878.6075281642837
1931A,34.3017,107.0708,715.12,34.3125,107.0625,22,900.7393798828125,894.5260319209415
1932A,34.3672,107.1906,577.88,34.375,107.1875,22,921.859375,692.2143352661204
1933A,34.3547,107.1431,586.98,34.375,107.125,22,920.579345703125,703.6351568514733
1934A,34.3739,107.1186,596.14,34.375,107.125,22,920.579345703125,703.6351568514733
1935A,34.3528,107.3906,543.04,34.375,107.375,22,925.0593872070312,663.6622813027385
1936A,34.3497,107.2058,575.82,34.375,107.1875,22,921.859375,692.2143352661204
1937A,34.3622,107.2386,567.49,34.375,107.25,22,925.6994018554688,659.5834164508268
1938A,34.5101,109.5293,341.12,34.5,109.5,22,953.859375,395.27299894236313
1939A,34.4877,109.4974,384.0,34.5,109.5,22,953.859375,395.27299894236313
1940A,34.493,109.4636,362.83,34.5,109.4375,22,956.4193725585938,376.10233413837807
1941A,34.5023,109.4259,351.96,34.5,109.4375,22,956.4193725585938,376.10233413837807
1942A,38.5247,102.1878,1521.95,38.5,102.1875,22,833.859375,1548.7759541675803
1943A,38.5339,102.1725,1511.0,38.5625,102.1875,22,838.33935546875,1504.7242137669336
1944A,38.5167,102.1692,1529.96,38.5,102.1875,22,833.859375,1548.7759541675803
1945A,39.7711,98.2908,1658.07,39.75,98.3125,22,829.0593872070312,1617.300883679697
1947A,38.817,106.3394,1103.9,38.8125,106.3125,22,878.6593627929688,1100.1008204572918
1948A,39.0145,106.3668,1114.94,39.0,106.375,22,877.0593872070312,1114.784733924174
1949A,39.2282,106.7704,1096.89,39.25,106.75,22,876.099365234375,1124.574009568762
1950A,39.1325,106.7099,1092.48,39.125,106.6875,22,878.9793701171875,1095.2061826349977
1951A,45.6094,84.895,387.06,45.625,84.875,22,948.7393798828125,489.9026386112995
1952A,45.5893,84.8988,348.62,45.5625,84.875,22,964.7393798828125,349.18182611576077
1953A,45.6886,85.1186,294.93,45.6875,85.125,22,967.2993774414062,321.24160188016555
1954A,44.3396,84.905,714.91,44.3125,84.875,22,919.2993774414062,777.0547241858841
1955A,46.098,85.6979,303.98,46.125,85.6875,22,968.579345703125,312.06415596336416
1956A,41.7538,86.1472,942.71,41.75,86.125,22,894.33935546875,988.3399235149109
1957A,41.7166,86.1972,949.19,41.6875,86.1875,22,898.1793823242188,949.9985939069408
1958A,41.7173,86.2357,978.97,41.6875,86.25,22,893.0593872070312,1003.023836981793
1959A,36.881,118.746,21.69,36.875,118.75,22,996.7393798828125,19.201659596103156
1960A,36.864,118.78,23.0,36.875,118.75,22,996.7393798828125,19.201659596103156
1961A,36.6868,117.532,115.87,36.6875,117.5625,22,983.2993774414062,132.95100315379105
1962A,36.71,117.541,75.41,36.6875,117.5625,22,983.2993774414062,132.95100315379105
1963A,36.44,120.61,66.31,36.4375,120.625,22,996.099365234375,45.71428113352929
1964A,36.39,120.47,25.17,36.375,120.5,22,994.8193969726562,55.50355677811741
1965A,35.878,120.005,8.14,35.875,120.0,22,999.2993774414062,16.14251095716937
1966A,35.8735,120.0405,15.43,35.875,120.0625,22,999.9393920898438,9.820270436706215
1967A,36.283,120.008,11.82,36.3125,120.0,22,998.6593627929688,18.99771635350757
1968A,36.253,120.014,7.4,36.25,120.0,22,998.0193481445312,22.464751477632525
1969A,36.865,120.537,58.0,36.875,120.5625,22,992.8993530273438,72.02295942835984
1970A,36.885,120.515,64.85,36.875,120.5,22,993.5393676757812,65.70071890789669
1971A,36.792,119.952,57.0,36.8125,119.9375,22,989.6994018554688,90.9896809897493
1972A,36.799,119.976,63.83,36.8125,120.0,22,990.33935546875,89.46010667028241
1973A,37.825,120.747,29.06,37.8125,120.75,22,997.37939453125,19.40560283869874
1974A,37.809,120.773,23.41,37.8125,120.75,22,997.37939453125,19.40560283869874
1975A,37.374,120.399,60.14,37.375,120.375,22,988.4193725585938,99.96318366395508
1976A,37.364,120.394,68.05,37.375,120.375,22,988.4193725585938,99.96318366395508
1977A,37.177,119.941,47.54,37.1875,119.9375,22,994.1793823242188,47.141883831698394
1978A,37.18,119.959,57.86,37.1875,119.9375,22,994.1793823242188,47.141883831698394
1979A,37.154,122.471,3.97,37.125,122.5,22,1001.2193603515625,7.576894768154773
1980A,37.161,122.41,22.85,37.1875,122.4375,22,994.8193969726562,61.2139675707938
1981A,37.197,122.038,40.0,37.1875,122.0625,22,992.2593994140625,78.75308643401416
1982A,37.2174,122.0693,75.07,37.1875,122.0625,22,992.2593994140625,78.75308643401416
1983A,36.913,121.531,20.02,36.9375,121.5,22,996.7393798828125,40.61570006863965
1984A,36.907,121.544,16.91,36.9375,121.5625,22,994.8193969726562,61.01002432819821
1985A,31.155,120.636,4.01,31.125,120.625,22,998.0193481445312,2.682256945860717
1986A,31.17,120.635,3.75,31.1875,120.625,22,998.0193481445312,3.49802991624306
1987A,31.172,120.658,3.74,31.1875,120.6875,22,998.6593627929688,2.682256945860717
1988A,31.388,120.953,9.81,31.375,120.9375,22,998.6593627929688,3.0901434310518883
1989A,31.381,120.999,4.39,31.375,121.0,22,999.2993774414062,2.8862001884563027
1990A,31.67,120.758,4.87,31.6875,120.75,22,998.6593627929688,6.353235312581259
1991A,31.671,120.721,17.95,31.6875,120.75,22,998.6593627929688,6.353235312581259
1992A,31.656,120.734,8.48,31.625,120.75,22,998.0193481445312,8.18872449594153
1993A,31.874,120.526,7.96,31.875,120.5,22,998.6593627929688,5.537462342198916
1994A,31.882,120.55,6.04,31.875,120.5625,22,998.6593627929688,4.92563261441216
1995A,31.453,121.115,5.95,31.4375,121.125,22,999.2993774414062,3.49802991624306
1996A,31.422,121.14,3.07,31.4375,121.125,22,999.2993774414062,3.49802991624306
1997A,31.955,119.146,26.86,31.9375,119.125,22,995.4593505859375,22.66869472022811
1998A,31.955,119.18,17.01,31.9375,119.1875,22,994.8193969726562,27.767275785117754
1999A,31.92,120.268,10.42,31.9375,120.25,22,998.6593627929688,3.7019731588386455
2000A,31.909,120.237,4.52,31.9375,120.25,22,998.6593627929688,3.7019731588386455
2001A,31.92,120.302,3.59,31.9375,120.3125,22,998.6593627929688,4.517746129220988
2002A,31.354,119.818,4.35,31.375,119.8125,22,997.37939453125,4.92563261441216
2003A,31.371,119.794,0.23,31.375,119.8125,22,997.37939453125,4.92563261441216
2004A,31.751,119.579,6.23,31.75,119.5625,22,998.0193481445312,5.129575857007745
2005A,31.737,119.579,4.88,31.75,119.5625,22,998.0193481445312,5.129575857007745
2006A,31.4,119.46,18.79,31.375,119.4375,22,996.099365234375,15.938567714573786
2007A,31.317,119.438,19.26,31.3125,119.4375,22,994.1793823242188,29.602764968478024
2008A,31.896,121.173,9.94,31.875,121.1875,22,999.9393920898438,3.905916401434231
2009A,31.89708,121.1518,5.9,31.875,121.125,22,999.9393920898438,4.109859644029817
2010A,30.2366,119.7183,55.89,30.25,119.6875,22,983.2993774414062,126.06791871619004
2011A,30.2311,119.6942,52.09,30.25,119.6875,22,983.2993774414062,126.06791871619004
2012A,30.054,119.954,19.13,30.0625,119.9375,22,992.2593994140625,49.38525950024983
2013A,30.049,119.946,21.55,30.0625,119.9375,22,992.2593994140625,49.38525950024983
2014A,29.305,120.091,69.7,29.3125,120.0625,22,987.139404296875,97.51586475280804
2015A,29.334,120.04,79.73,29.3125,120.0625,22,987.139404296875,97.51586475280804
2016A,29.719,120.251,15.88,29.75,120.25,22,994.8193969726562,29.80670821107361
2017A,29.732,120.209,16.43,29.75,120.1875,22,992.8993530273438,42.655132494595506
2018A,39.625,121.989,125.68,39.625,122.0,22,987.7793579101562,99.14741069357274
2019A,39.617,122.011,116.21,39.625,122.0,22,987.7793579101562,99.14741069357274
2031A,27.9958,113.1817,69.83,28.0,113.1875,22,989.0593872070312,72.6347891561466
2054A,32.1059,114.1099,94.97,32.125,114.125,22,987.139404296875,102.20655933250652
2064A,32.1271,113.9956,135.3,32.125,114.0,22,985.859375,111.0780903854145
2065A,32.1195,114.0775,81.99,32.125,114.0625,22,987.139404296875,102.10458771120872
2066A,32.1399,114.0609,86.29,32.125,114.0625,22,987.139404296875,102.10458771120872
2067A,33.6128,114.6613,48.9,33.625,114.6875,22,992.8993530273438,48.56948652986749
2068A,33.6347,114.6758,53.26,33.625,114.6875,22,992.8993530273438,48.56948652986749
2069A,33.5979,114.6546,52.07,33.625,114.625,22,992.8993530273438,50.20103247063218
2070A,33.6406,114.6369,52.0,33.625,114.625,22,992.8993530273438,50.20103247063218
2073A,24.5086,117.7206,18.04,24.5,117.75,22,997.37939453125,32.8658568500074
2074A,24.5157,117.6569,13.18,24.5,117.6875,22,999.2993774414062,16.346454199764956
2075A,24.4674,117.6336,37.61,24.4375,117.625,22,992.2593994140625,75.4899945524848
2160A,35.5051,112.85,742.01,35.5,112.875,22,910.9793701171875,772.9758593339724
